#,"Date Time, GMT+00:00",DOY,"Wetness, % (LGR S/N: 21432090, SEN S/N: 21367120)","Wind Direction, ø (LGR S/N: 21432090, SEN S/N: 21418008)","PAR, µmol/m²/s (LGR S/N: 21432090, SEN S/N: 21420546)","Temp, °C (LGR S/N: 21432090, SEN S/N: 21420856)","RH, % (LGR S/N: 21432090, SEN S/N: 21420856)","Wind Speed, m/s (LGR S/N: 21432090, SEN S/N: 21435605)","Gust Speed, m/s (LGR S/N: 21432090, SEN S/N: 21435605)",,
9005,04/02/2023 18:20,35,25.88,259.7,876.2,3.767,94.846,2.52,6.04,,
9006,04/02/2023 18:25,35,24.12,269.6,808.7,3.874,94.644,2.01,5.54,,
9007,04/02/2023 18:30,35,25.29,252.7,868.7,3.944,94.382,2.52,6.54,,
9008,04/02/2023 18:35,35,25.29,259.7,1041.2,3.949,93.742,5.54,8.56,,
9009,04/02/2023 18:40,35,28.82,256.9,843.7,3.912,94.252,5.03,8.56,,
9010,04/02/2023 18:45,35,25.88,251.3,773.7,3.968,93.507,4.03,7.05,,
9011,04/02/2023 18:50,35,22.94,254.1,811.2,4.059,93.251,3.52,6.04,,
9012,04/02/2023 18:55,35,27.06,249.9,756.2,4.049,93.123,3.02,6.04,,
9013,04/02/2023 19:00,35,24.71,245.7,658.7,3.839,93.674,3.02,5.03,,
9014,04/02/2023 19:05,35,25.88,240.1,528.7,3.684,93.915,2.52,5.03,,
9015,04/02/2023 19:10,35,31.18,251.3,448.7,3.735,94.083,2.52,4.53,,
9016,04/02/2023 19:15,35,28.82,247.1,508.7,3.641,94.276,3.02,6.54,,
9017,04/02/2023 19:20,35,30,248.5,516.2,3.601,94.717,3.52,5.54,,
9018,04/02/2023 19:25,35,47.06,259.7,421.2,3.636,95.001,5.03,7.55,,
9019,04/02/2023 19:30,35,71.76,265.3,241.2,3.362,95.776,5.03,8.56,,
9020,04/02/2023 19:35,35,81.76,263.9,213.7,3.167,96.471,5.03,8.05,,
9021,04/02/2023 19:40,35,65.88,262.5,341.2,3.228,96.838,5.54,8.56,,
9022,04/02/2023 19:45,35,74.71,262.5,328.7,3.362,96.158,5.03,7.05,,
9023,04/02/2023 19:50,35,85.29,262.5,211.2,3.193,96.407,5.03,7.55,,
9024,04/02/2023 19:55,35,81.76,261.1,258.7,3.086,96.986,5.03,7.55,,
9025,04/02/2023 20:00,35,95.29,256.9,211.2,3.121,97.266,4.03,7.05,,
9026,04/02/2023 20:05,35,100,268.1,131.2,2.968,97.522,4.03,8.05,,
9027,04/02/2023 20:10,35,100,263.9,106.2,2.799,98.01,5.54,9.56,,
9028,04/02/2023 20:15,35,100,259.7,181.2,2.644,98.755,6.04,9.56,,
9029,04/02/2023 20:20,35,100,268.1,141.2,2.614,99.008,4.53,10.07,,
9030,04/02/2023 20:25,35,100,258.3,148.7,2.601,98.921,6.54,10.07,,
9031,04/02/2023 20:30,35,100,261.1,126.2,2.577,98.798,6.04,11.58,,
9032,04/02/2023 20:35,35,100,268.1,108.7,2.55,99.042,4.53,8.05,,
9033,04/02/2023 20:40,35,100,263.9,103.7,2.612,98.991,4.53,7.55,,
9034,04/02/2023 20:45,35,100,261.1,66.2,2.612,98.749,4.03,7.55,,
9035,04/02/2023 20:50,35,100,258.3,36.2,2.563,99.069,3.52,6.54,,
9036,04/02/2023 20:55,35,100,262.5,31.2,2.585,99.594,3.02,7.05,,
9037,04/02/2023 21:00,35,100,261.1,21.2,2.526,99.945,3.52,6.54,,
9038,04/02/2023 21:05,35,100,256.9,18.7,2.59,99.997,4.03,6.54,,
9039,04/02/2023 21:10,35,100,255.5,16.2,2.566,99.997,3.52,5.54,,
9040,04/02/2023 21:15,35,100,263.9,13.7,2.561,99.997,3.52,5.54,,
9041,04/02/2023 21:20,35,100,265.3,13.7,2.553,99.997,3.52,5.54,,
9042,04/02/2023 21:25,35,100,266.7,11.2,2.526,99.997,4.03,5.54,,
9043,04/02/2023 21:30,35,100,268.1,6.2,2.469,99.997,4.03,6.04,,
9044,04/02/2023 21:35,35,100,263.9,1.2,2.52,99.997,4.03,6.54,,
9045,04/02/2023 21:40,35,100,263.9,1.2,2.48,99.997,4.03,8.05,,
9046,04/02/2023 21:45,35,100,269.6,1.2,2.381,99.997,4.03,6.04,,
9047,04/02/2023 21:50,35,100,268.1,1.2,2.33,99.997,5.54,10.07,,
9048,04/02/2023 21:55,35,100,265.3,1.2,2.284,99.997,6.54,9.56,,
9049,04/02/2023 22:00,35,100,259.7,1.2,2.268,99.997,6.54,9.56,,
9050,04/02/2023 22:05,35,100,261.1,1.2,2.255,99.997,6.04,10.57,,
9051,04/02/2023 22:10,35,100,263.9,1.2,2.26,99.997,6.54,11.07,,
9052,04/02/2023 22:15,35,100,265.3,1.2,2.29,99.997,6.04,10.07,,
9053,04/02/2023 22:20,35,100,262.5,1.2,2.322,99.997,6.04,8.56,,
9054,04/02/2023 22:25,35,100,265.3,1.2,2.362,99.997,5.54,8.56,,
9055,04/02/2023 22:30,35,100,263.9,1.2,2.376,99.997,5.03,8.56,,
9056,04/02/2023 22:35,35,100,266.7,1.2,2.416,99.994,4.53,6.04,,
9057,04/02/2023 22:40,35,100,262.5,1.2,2.437,99.901,4.03,6.54,,
9058,04/02/2023 22:45,35,100,261.1,1.2,2.421,99.959,3.52,6.54,,
9059,04/02/2023 22:50,35,100,259.7,1.2,2.416,99.997,4.53,9.06,,
9060,04/02/2023 22:55,35,100,259.7,1.2,2.384,99.997,4.53,8.05,,
9061,04/02/2023 23:00,35,100,266.7,1.2,2.386,99.997,3.02,6.04,,
9062,04/02/2023 23:05,35,100,265.3,1.2,2.386,99.997,3.02,5.54,,
9063,04/02/2023 23:10,35,100,261.1,1.2,2.298,99.997,3.52,6.54,,
9064,04/02/2023 23:15,35,100,262.5,1.2,2.199,99.997,4.03,6.04,,
9065,04/02/2023 23:20,35,100,263.9,1.2,2.121,99.997,4.53,8.56,,
9066,04/02/2023 23:25,35,100,263.9,1.2,2.089,99.997,4.03,7.05,,
9067,04/02/2023 23:30,35,100,265.3,1.2,2.113,99.922,3.52,6.54,,
9068,04/02/2023 23:35,35,100,266.7,1.2,2.126,99.348,4.03,7.05,,
9069,04/02/2023 23:40,35,100,263.9,1.2,2.148,98.883,4.03,7.05,,
9070,04/02/2023 23:45,35,100,259.7,1.2,2.175,98.502,4.03,7.55,,
9071,04/02/2023 23:50,35,100,271,1.2,2.212,98.216,4.03,7.55,,
9072,04/02/2023 23:55,35,100,262.5,1.2,2.244,97.797,4.53,8.56,,
9073,05/02/2023 00:00,36,100,262.5,1.2,2.252,97.23,5.03,8.56,,
9074,05/02/2023 00:05,36,100,259.7,1.2,2.196,97.65,5.03,9.06,,
9075,05/02/2023 00:10,36,100,263.9,1.2,2.193,97.607,4.53,9.56,,
9076,05/02/2023 00:15,36,100,268.1,1.2,2.207,97.084,5.54,9.56,,
9077,05/02/2023 00:20,36,100,265.3,1.2,2.209,96.458,5.03,9.06,,
9078,05/02/2023 00:25,36,100,266.7,1.2,2.185,96.233,4.03,6.04,,
9079,05/02/2023 00:30,36,100,262.5,1.2,2.132,96.036,4.53,9.06,,
9080,05/02/2023 00:35,36,100,265.3,1.2,2.121,95.702,4.53,8.05,,
9081,05/02/2023 00:40,36,100,266.7,1.2,2.124,95.595,4.03,8.05,,
9082,05/02/2023 00:45,36,100,261.1,1.2,2.065,96.175,2.52,6.04,,
9083,05/02/2023 00:50,36,100,259.7,1.2,1.955,97.139,2.01,4.53,,
9084,05/02/2023 00:55,36,100,262.5,1.2,1.931,97.583,2.52,6.04,,
9085,05/02/2023 01:00,36,100,273.8,1.2,1.96,97.52,2.52,5.54,,
9086,05/02/2023 01:05,36,100,263.9,1.2,1.995,97.321,2.52,7.05,,
9087,05/02/2023 01:10,36,100,268.1,1.2,2.027,97.385,2.52,4.53,,
9088,05/02/2023 01:15,36,100,268.1,1.2,2.073,97.531,2.01,4.03,,
9089,05/02/2023 01:20,36,100,272.4,1.2,2.091,97.633,2.01,4.53,,
9090,05/02/2023 01:25,36,100,273.8,1.2,2.099,97.848,1.51,3.52,,
9091,05/02/2023 01:30,36,100,266.7,1.2,2.075,98.132,1.51,4.03,,
9092,05/02/2023 01:35,36,100,276.6,1.2,2.059,98.376,1.51,4.03,,
9093,05/02/2023 01:40,36,100,269.6,1.2,2.081,98.534,1.51,4.03,,
9094,05/02/2023 01:45,36,100,265.3,1.2,2.057,98.64,1.01,3.02,,
9095,05/02/2023 01:50,36,100,223.2,1.2,1.995,98.918,0.5,3.02,,
9096,05/02/2023 01:55,36,100,249.9,1.2,1.984,99.187,1.01,3.52,,
9097,05/02/2023 02:00,36,100,275.2,1.2,2.014,99.316,1.51,3.52,,
9098,05/02/2023 02:05,36,100,261.1,1.2,2.008,99.472,1.01,3.52,,
9099,05/02/2023 02:10,36,100,279.4,1.2,2.032,99.544,2.01,4.53,,
9100,05/02/2023 02:15,36,100,285,1.2,2.016,99.632,1.51,4.03,,
9101,05/02/2023 02:20,36,100,278,1.2,1.99,99.788,2.01,3.52,,
9102,05/02/2023 02:25,36,100,276.6,1.2,1.963,99.908,2.01,3.52,,
9103,05/02/2023 02:30,36,100,276.6,1.2,1.914,99.991,1.51,2.52,,
9104,05/02/2023 02:35,36,100,280.8,1.2,1.866,99.997,1.51,3.52,,
9105,05/02/2023 02:40,36,100,276.6,1.2,1.866,99.997,1.51,3.52,,
9106,05/02/2023 02:45,36,100,282.2,1.2,1.853,99.997,1.51,3.52,,
9107,05/02/2023 02:50,36,100,271,1.2,1.831,99.997,0.5,2.52,,
9108,05/02/2023 02:55,36,100,282.2,1.2,1.869,99.873,1.01,3.52,,
9109,05/02/2023 03:00,36,100,255.5,1.2,1.877,99.644,0.5,2.52,,
9110,05/02/2023 03:05,36,100,289.2,1.2,1.904,99.409,0.5,2.52,,
9111,05/02/2023 03:10,36,100,266.7,1.2,1.914,99.184,0,2.52,,
9112,05/02/2023 03:15,36,100,263.9,1.2,1.939,98.935,0,1.51,,
9113,05/02/2023 03:20,36,100,241.5,1.2,1.957,98.579,0.5,2.52,,
9114,05/02/2023 03:25,36,100,266.7,1.2,1.998,98.257,0,2.52,,
9115,05/02/2023 03:30,36,100,278,1.2,2.016,98.169,0,1.01,,
9116,05/02/2023 03:35,36,100,271,1.2,2.022,98.123,0.5,3.02,,
9117,05/02/2023 03:40,36,100,301.8,1.2,2.035,98.039,0,1.51,,
9118,05/02/2023 03:45,36,100,280.8,1.2,2.024,98.151,0.5,2.52,,
9119,05/02/2023 03:50,36,100,285,1.2,2.041,98.112,0.5,1.51,,
9120,05/02/2023 03:55,36,100,285,1.2,2.022,98.122,0,2.01,,
9121,05/02/2023 04:00,36,100,265.3,1.2,1.987,98.241,0.5,2.52,,
9122,05/02/2023 04:05,36,100,279.4,1.2,1.987,98.317,0.5,2.01,,
9123,05/02/2023 04:10,36,100,279.4,1.2,1.928,98.427,0,2.52,,
9124,05/02/2023 04:15,36,100,263.9,1.2,1.88,98.666,0.5,2.01,,
9125,05/02/2023 04:20,36,100,275.2,1.2,1.866,98.824,0.5,1.51,,
9126,05/02/2023 04:25,36,100,280.8,1.2,1.834,99.026,0.5,2.01,,
9127,05/02/2023 04:30,36,100,278,1.2,1.847,99.162,1.01,2.52,,
9128,05/02/2023 04:35,36,100,269.6,1.2,1.877,99.17,1.01,2.52,,
9129,05/02/2023 04:40,36,100,271,1.2,1.872,99.071,1.51,3.52,,
9130,05/02/2023 04:45,36,100,268.1,3.7,1.858,98.915,1.01,2.52,,
9131,05/02/2023 04:50,36,100,273.8,6.2,1.872,98.984,1.01,2.52,,
9132,05/02/2023 04:55,36,100,278,8.7,1.874,98.898,1.01,3.02,,
9133,05/02/2023 05:00,36,100,276.6,13.7,1.856,98.93,1.51,2.52,,
9134,05/02/2023 05:05,36,100,275.2,16.2,1.845,99.016,1.01,2.52,,
9135,05/02/2023 05:10,36,100,275.2,21.2,1.864,98.996,1.01,2.52,,
9136,05/02/2023 05:15,36,100,282.2,26.2,1.885,98.842,1.51,2.52,,
9137,05/02/2023 05:20,36,100,278,33.7,1.877,98.82,1.01,2.52,,
9138,05/02/2023 05:25,36,100,271,41.2,1.901,98.752,0.5,2.01,,
9139,05/02/2023 05:30,36,100,263.9,43.7,1.928,98.663,0,1.01,,
9140,05/02/2023 05:35,36,100,15.4,53.7,1.96,98.666,0,0.5,,
9141,05/02/2023 05:40,36,100,120.7,63.7,1.99,98.866,0,0.5,,
9142,05/02/2023 05:45,36,100,133.4,66.2,2.014,99.066,0,0.5,,
9143,05/02/2023 05:50,36,100,150.2,68.7,2.011,99.222,0,1.01,,
9144,05/02/2023 05:55,36,100,68.8,76.2,1.998,99.399,0,1.51,,
9145,05/02/2023 06:00,36,100,74.4,81.2,2.014,99.442,0,1.01,,
9146,05/02/2023 06:05,36,100,103.9,86.2,2.032,99.496,0,1.01,,
9147,05/02/2023 06:10,36,100,146,88.7,2.07,99.565,0,0.5,,
9148,05/02/2023 06:15,36,100,132,88.7,2.094,99.606,0,0.5,,
9149,05/02/2023 06:20,36,100,136.2,111.2,2.132,99.704,0,0.5,,
9150,05/02/2023 06:25,36,100,103.9,148.7,2.177,99.794,0,0.5,,
9151,05/02/2023 06:30,36,100,134.8,171.2,2.228,99.712,0,1.01,,
9152,05/02/2023 06:35,36,100,137.6,163.7,2.311,99.741,0,1.01,,
9153,05/02/2023 06:40,36,100,133.4,156.2,2.389,99.675,0,0,,
9154,05/02/2023 06:45,36,100,85.6,166.2,2.394,99.608,0,1.01,,
9155,05/02/2023 06:50,36,100,1.4,196.2,2.142,99.501,0.5,2.01,,
9156,05/02/2023 06:55,36,100,355.2,228.7,2.073,99.542,0,1.51,,
9157,05/02/2023 07:00,36,100,2.8,241.2,1.952,99.525,1.01,2.01,,
9158,05/02/2023 07:05,36,100,96.9,273.7,2.266,99.797,0,0.5,,
9159,05/02/2023 07:10,36,100,63.2,308.7,2.44,99.533,1.01,3.52,,
9160,05/02/2023 07:15,36,100,12.6,358.7,2.196,99.576,2.01,3.52,,
9161,05/02/2023 07:20,36,100,9.8,391.2,2.223,99.586,1.51,2.52,,
9162,05/02/2023 07:25,36,100,30.9,368.7,2.36,99.53,0.5,2.52,,
9163,05/02/2023 07:30,36,100,124.9,331.2,2.649,99.295,0,1.01,,
9164,05/02/2023 07:35,36,100,165.7,291.2,2.756,99.043,0,0.5,,
9165,05/02/2023 07:40,36,100,85.6,311.2,2.695,99.057,0,0.5,,
9166,05/02/2023 07:45,36,100,71.6,346.2,2.877,98.993,0,0.5,,
9167,05/02/2023 07:50,36,100,53.3,303.7,2.756,98.659,0,1.01,,
9168,05/02/2023 07:55,36,100,12.6,288.7,2.306,98.621,0.5,1.51,,
9169,05/02/2023 08:00,36,100,19.7,358.7,2.612,98.82,0,1.01,,
9170,05/02/2023 08:05,36,100,12.6,423.7,2.429,98.515,0,1.01,,
9171,05/02/2023 08:10,36,100,5.6,361.2,2.252,98.544,0,1.01,,
9172,05/02/2023 08:15,36,100,98.3,303.7,2.547,98.587,0,0.5,,
9173,05/02/2023 08:20,36,100,116.5,398.7,2.813,98.323,0,1.51,,
9174,05/02/2023 08:25,36,100,355.2,398.7,2.413,98.114,0.5,1.51,,
9175,05/02/2023 08:30,36,100,11.2,358.7,2.263,98.143,0.5,1.51,,
9176,05/02/2023 08:35,36,100,2.8,393.7,2.252,97.934,0.5,1.51,,
9177,05/02/2023 08:40,36,100,2.8,383.7,2.15,97.917,0.5,1.51,,
9178,05/02/2023 08:45,36,100,43.5,321.2,2.413,98.163,0,1.51,,
9179,05/02/2023 08:50,36,100,36.5,256.2,2.861,97.937,0,1.01,,
9180,05/02/2023 08:55,36,100,12.6,308.7,2.577,97.465,0.5,2.01,,
9181,05/02/2023 09:00,36,100,1.4,366.2,2.148,97.206,1.51,2.52,,
9182,05/02/2023 09:05,36,100,1.4,331.2,2.073,96.867,1.51,2.52,,
9183,05/02/2023 09:10,36,100,40.7,281.2,2.247,97.119,0.5,2.01,,
9184,05/02/2023 09:15,36,100,43.5,303.7,2.617,97.119,0.5,2.52,,
9185,05/02/2023 09:20,36,100,2.8,371.2,2.126,96.922,1.51,2.52,,
9186,05/02/2023 09:25,36,100,0,403.7,2.073,97.142,1.51,2.52,,
9187,05/02/2023 09:30,36,100,0,476.2,2.102,97.459,1.51,2.52,,
9188,05/02/2023 09:35,36,100,19.7,488.7,2.464,97.981,0,1.51,,
9189,05/02/2023 09:40,36,100,124.9,446.2,3.169,97.675,0,1.01,,
9190,05/02/2023 09:45,36,98.24,141.8,493.7,3.207,97.379,0,1.01,,
9191,05/02/2023 09:50,36,94.12,158.6,483.7,3.373,97.081,0,1.01,,
9192,05/02/2023 09:55,36,85.29,57.6,468.7,3.298,97.153,0,1.01,,
9193,05/02/2023 10:00,36,69.41,75.8,518.7,3.542,96.58,0,0.5,,
9194,05/02/2023 10:05,36,51.18,73,658.7,3.609,96.237,0,0.5,,
9195,05/02/2023 10:10,36,72.94,30.9,598.7,3.469,95.758,0.5,1.51,,
9196,05/02/2023 10:15,36,81.18,355.2,418.7,3.217,96.046,0,1.01,,
9197,05/02/2023 10:20,36,73.53,275.2,403.7,3.483,95.944,0,1.01,,
9198,05/02/2023 10:25,36,67.65,353.8,483.7,3.156,95.813,0,1.01,,
9199,05/02/2023 10:30,36,71.76,297.6,366.2,3.129,94.891,0,1.01,,
9200,05/02/2023 10:35,36,73.53,286.4,311.2,3.008,94.855,0,0.5,,
9201,05/02/2023 10:40,36,74.71,307.5,278.7,2.987,95.204,0,0.5,,
9202,05/02/2023 10:45,36,75.29,315.9,258.7,3.041,94.74,0,0.5,,
9203,05/02/2023 10:50,36,88.24,247.1,281.2,3,94.577,0,1.01,,
9204,05/02/2023 10:55,36,100,230.2,318.7,2.858,95.515,0,0.5,,
9205,05/02/2023 11:00,36,100,226,331.2,3.089,95.607,0,1.51,,
9206,05/02/2023 11:05,36,100,175.5,301.2,2.906,95.921,0,2.01,,
9207,05/02/2023 11:10,36,100,150.2,308.7,3.038,96.207,0.5,1.51,,
9208,05/02/2023 11:15,36,100,153,293.7,2.941,95.796,0,1.01,,
9209,05/02/2023 11:20,36,100,153,316.2,2.901,95.726,0,1.01,,
9210,05/02/2023 11:25,36,100,153,366.2,2.845,95.964,0,1.01,,
9211,05/02/2023 11:30,36,100,153,368.7,2.92,96.231,0,1.51,,
9212,05/02/2023 11:35,36,100,155.8,428.7,2.987,95.987,0,1.51,,
9213,05/02/2023 11:40,36,100,171.3,446.2,2.751,95.799,0,1.51,,
9214,05/02/2023 11:45,36,100,168.5,441.2,2.735,95.987,0,1.51,,
9215,05/02/2023 11:50,36,98.24,167.1,551.2,2.756,96.231,0.5,2.01,,
9216,05/02/2023 11:55,36,99.41,162.9,523.7,2.872,95.061,1.51,2.52,,
9217,05/02/2023 12:00,36,89.41,157.2,618.7,2.963,93.919,1.01,2.52,,
9218,05/02/2023 12:05,36,85.88,160,601.2,3.161,92.932,1.51,3.02,,
9219,05/02/2023 12:10,36,87.65,154.4,596.2,3.427,92.711,1.51,3.02,,
9220,05/02/2023 12:15,36,80.59,154.4,663.7,3.563,92.471,2.01,3.02,,
9221,05/02/2023 12:20,36,84.12,160,721.2,3.531,91.901,2.01,3.52,,
9222,05/02/2023 12:25,36,86.47,162.9,653.7,3.207,92.987,2.01,3.02,,
9223,05/02/2023 12:30,36,84.12,165.7,696.2,3.126,93.849,1.51,2.52,,
9224,05/02/2023 12:35,36,77.06,168.5,818.7,3.116,94.015,1.51,3.02,,
9225,05/02/2023 12:40,36,83.53,165.7,706.2,3.201,93.991,2.01,3.52,,
9226,05/02/2023 12:45,36,77.06,154.4,666.2,3.427,93.886,2.52,3.52,,
9227,05/02/2023 12:50,36,71.76,143.2,746.2,4.081,92.364,2.52,4.03,,
9228,05/02/2023 12:55,36,62.35,133.4,726.2,4.338,90.076,3.02,4.53,,
9229,05/02/2023 13:00,36,58.24,127.8,786.2,4.448,87.84,3.02,4.53,,
9230,05/02/2023 13:05,36,60,130.6,796.2,4.587,86.734,4.03,5.54,,
9231,05/02/2023 13:10,36,55.88,132,788.7,4.598,86.014,4.53,6.04,,
9232,05/02/2023 13:15,36,48.82,139,818.7,4.553,86.27,4.03,5.54,,
9233,05/02/2023 13:20,36,49.41,137.6,778.7,4.63,85.907,4.03,5.54,,
9234,05/02/2023 13:25,36,43.53,129.2,908.7,4.545,86.308,3.02,6.04,,
9235,05/02/2023 13:30,36,44.12,124.9,818.7,4.566,87.103,3.52,5.03,,
9236,05/02/2023 13:35,36,34.12,130.6,868.7,4.537,85.974,1.51,4.53,,
9237,05/02/2023 13:40,36,32.94,117.9,833.7,4.478,86.429,2.01,5.03,,
9238,05/02/2023 13:45,36,31.76,140.4,883.7,4.531,86.961,2.52,5.03,,
9239,05/02/2023 13:50,36,34.71,130.6,916.2,4.767,86.67,4.03,6.04,,
9240,05/02/2023 13:55,36,38.82,140.4,891.2,4.847,86.561,4.03,6.04,,
9241,05/02/2023 14:00,36,34.71,143.2,873.7,4.794,87.402,2.52,6.04,,
9242,05/02/2023 14:05,36,33.53,134.8,948.7,4.545,87.895,5.03,7.55,,
9243,05/02/2023 14:10,36,34.71,136.2,886.2,4.545,86.865,5.03,7.05,,
9244,05/02/2023 14:15,36,34.71,126.4,1051.2,4.756,87.848,4.53,7.05,,
9245,05/02/2023 14:20,36,31.76,133.4,1011.2,4.66,86.484,6.04,8.05,,
9246,05/02/2023 14:25,36,31.18,132,1068.7,4.673,85.699,6.04,8.05,,
9247,05/02/2023 14:30,36,33.53,132,1056.2,4.786,85.139,6.04,8.05,,
9248,05/02/2023 14:35,36,34.12,124.9,1011.2,4.606,85.286,5.54,7.55,,
9249,05/02/2023 14:40,36,32.94,129.2,1003.7,4.668,87.158,5.03,7.55,,
9250,05/02/2023 14:45,36,33.53,122.1,978.7,4.663,87.706,3.52,7.05,,
9251,05/02/2023 14:50,36,31.18,124.9,958.7,4.542,87.485,3.02,6.54,,
9252,05/02/2023 14:55,36,28.24,122.1,986.2,4.633,87.218,2.52,5.03,,
9253,05/02/2023 15:00,36,25.29,134.8,988.7,4.821,87.143,1.51,4.53,,
9254,05/02/2023 15:05,36,28.82,119.3,933.7,4.579,86.004,3.52,6.54,,
9255,05/02/2023 15:10,36,25.29,124.9,968.7,4.561,86.72,3.52,6.54,,
9256,05/02/2023 15:15,36,25.88,122.1,893.7,4.73,86.116,4.03,6.04,,
9257,05/02/2023 15:20,36,25.88,116.5,851.2,4.601,86.401,3.02,6.54,,
9258,05/02/2023 15:25,36,22.94,233.1,948.7,4.646,86.673,1.51,3.52,,
9259,05/02/2023 15:30,36,23.53,71.6,928.7,4.105,87.816,2.52,6.04,,
9260,05/02/2023 15:35,36,23.53,64.6,968.7,3.684,88.353,3.02,7.05,,
9261,05/02/2023 15:40,36,21.76,75.8,906.2,3.571,89.151,2.01,6.04,,
9262,05/02/2023 15:45,36,24.71,80,873.7,3.577,88.6,3.52,6.54,,
9263,05/02/2023 15:50,36,22.94,95.5,828.7,3.593,88.608,2.52,6.54,,
9264,05/02/2023 15:55,36,22.35,280.8,801.2,3.333,88.791,2.52,5.54,,
9265,05/02/2023 16:00,36,22.94,355.2,768.7,3.156,89.413,2.01,4.53,,
9266,05/02/2023 16:05,36,22.35,53.3,773.7,3.196,88.994,2.01,5.03,,
9267,05/02/2023 16:10,36,23.53,140.4,711.2,3.172,89.334,2.01,5.03,,
9268,05/02/2023 16:15,36,25.29,74.4,641.2,3.137,89.511,3.02,7.55,,
9269,05/02/2023 16:20,36,25.29,80,581.2,2.936,88.966,3.52,7.05,,
9270,05/02/2023 16:25,36,26.47,74.4,483.7,2.839,88.35,3.52,6.54,,
9271,05/02/2023 16:30,36,25.88,82.8,541.2,2.869,88.54,3.02,6.04,,
9272,05/02/2023 16:35,36,23.53,77.2,603.7,3.016,88.527,2.52,5.54,,
9273,05/02/2023 16:40,36,25.29,74.4,618.7,2.928,87.936,3.52,5.54,,
9274,05/02/2023 16:45,36,25.88,75.8,483.7,2.88,88.237,2.52,5.54,,
9275,05/02/2023 16:50,36,26.47,67.4,456.2,2.839,88.688,2.52,4.53,,
9276,05/02/2023 16:55,36,27.06,70.2,393.7,2.724,88.435,2.01,5.03,,
9277,05/02/2023 17:00,36,28.24,77.2,373.7,2.569,88.434,2.01,7.05,,
9278,05/02/2023 17:05,36,31.18,81.4,326.2,2.523,88.449,3.02,6.54,,
9279,05/02/2023 17:10,36,30.59,81.4,316.2,2.469,87.822,3.52,6.04,,
9280,05/02/2023 17:15,36,30.59,77.2,326.2,2.36,87.88,3.52,5.54,,
9281,05/02/2023 17:20,36,27.06,12.6,378.7,2.553,88.186,1.51,4.53,,
9282,05/02/2023 17:25,36,27.06,75.8,381.2,2.574,87.364,1.51,5.03,,
9283,05/02/2023 17:30,36,27.06,78.6,348.7,2.558,87.041,2.52,5.54,,
9284,05/02/2023 17:35,36,28.24,70.2,303.7,2.427,86.416,2.52,5.54,,
9285,05/02/2023 17:40,36,29.41,59,261.2,2.346,87.034,1.51,5.54,,
9286,05/02/2023 17:45,36,28.82,75.8,221.2,2.341,87.045,2.52,5.03,,
9287,05/02/2023 17:50,36,30,73,186.2,2.274,86.798,1.01,4.03,,
9288,05/02/2023 17:55,36,28.24,78.6,191.2,2.234,86.648,2.01,5.03,,
9289,05/02/2023 18:00,36,30,78.6,171.2,2.209,86.07,2.01,5.03,,
9290,05/02/2023 18:05,36,30.59,78.6,151.2,2.217,86.247,1.51,4.53,,
9291,05/02/2023 18:10,36,32.94,74.4,143.7,2.124,86.377,1.51,4.03,,
9292,05/02/2023 18:15,36,30.59,88.4,168.7,2.067,86.932,2.01,4.53,,
9293,05/02/2023 18:20,36,31.18,78.6,231.2,1.99,86.528,2.01,4.03,,
9294,05/02/2023 18:25,36,30,77.2,261.2,2.167,86.757,2.01,4.03,,
9295,05/02/2023 18:30,36,31.18,81.4,236.2,2.263,86.32,2.01,4.53,,
9296,05/02/2023 18:35,36,31.18,82.8,211.2,2.177,86.308,1.51,4.03,,
9297,05/02/2023 18:40,36,30.59,78.6,213.7,2.083,86.384,1.51,4.03,,
9298,05/02/2023 18:45,36,31.18,77.2,203.7,2.108,86.458,1.51,3.52,,
9299,05/02/2023 18:50,36,32.35,81.4,213.7,2.167,86.609,1.01,3.52,,
9300,05/02/2023 18:55,36,32.94,78.6,193.7,2.142,86.905,1.51,4.03,,
9301,05/02/2023 19:00,36,32.35,42.1,171.2,2.156,87.089,1.01,4.03,,
9302,05/02/2023 19:05,36,32.94,78.6,178.7,2.129,86.923,1.51,4.03,,
9303,05/02/2023 19:10,36,32.94,71.6,193.7,2.177,87.224,1.51,4.03,,
9304,05/02/2023 19:15,36,34.71,77.2,188.7,2.134,87.196,1.01,3.52,,
9305,05/02/2023 19:20,36,35.88,68.8,153.7,2.132,87.55,1.01,4.03,,
9306,05/02/2023 19:25,36,36.47,67.4,121.2,2.108,87.616,0.5,2.52,,
9307,05/02/2023 19:30,36,35.88,129.2,108.7,2.126,87.156,0.5,3.02,,
9308,05/02/2023 19:35,36,38.24,64.6,106.2,2.075,87.008,0.5,3.52,,
9309,05/02/2023 19:40,36,38.24,112.3,96.2,2.062,87.63,0.5,2.01,,
9310,05/02/2023 19:45,36,38.82,75.8,88.7,2.003,87.419,0.5,3.02,,
9311,05/02/2023 19:50,36,38.82,75.8,71.2,2,87.337,0.5,2.52,,
9312,05/02/2023 19:55,36,42.35,53.3,71.2,2.011,87.404,0.5,2.01,,
9313,05/02/2023 20:00,36,39.41,84.2,81.2,1.949,87.739,0.5,3.02,,
9314,05/02/2023 20:05,36,40,43.5,71.2,2.049,87.387,0,2.01,,
